a,b,c,d,e,text
"4","1468487007","Tue Apr 07 01:58:29 PDT 2009","NO_QUERY","hillkirk","Tue ? it must be time for heavy gym session followed by a few martini's tonite at Egerton House Hotel   ahh I love tuesday's"
"4","1468487037","Tue Apr 07 01:58:28 PDT 2009","NO_QUERY","mdbraber","I'm now officially part of @ouroffice (or put otherwise, I've enabled nmbd-lookup queries "
"4","1468487056","Tue Apr 07 01:58:28 PDT 2009","NO_QUERY","Scyranth","@SexySubKaylee heh heh  its just been a good nite and my day yesterday rocked too! spent all day with the Mrs! yay! "
"4","1468487060","Tue Apr 07 01:58:28 PDT 2009","NO_QUERY","Katiee_Ho","Feels like shit. Simple as. Back to sleep  x"
"4","1468487115","Tue Apr 07 01:58:30 PDT 2009","NO_QUERY","meirafuruki","@chrisnick YES! carpooling everday! "
"4","1468487119","Tue Apr 07 01:58:30 PDT 2009","NO_QUERY","DawncWalton","right next coffee. Over 500 tweets now btw "
"4","1468487193","Tue Apr 07 01:58:32 PDT 2009","NO_QUERY","debbieseraphina","Created an online order form for Miss Carnival  http://tinyurl.com/cnra4t"
"4","1468487213","Tue Apr 07 01:58:32 PDT 2009","NO_QUERY","teezyt1","@RussCargill www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
"4","1468487226","Tue Apr 07 01:58:33 PDT 2009","NO_QUERY","goffik","Anyone remember Vic and Bob's excellent &quot;Catterick&quot;? Well, lookee here! http://bit.ly/rVDwJ Come on, Beeb!  Repeat it! "
"4","1468487234","Tue Apr 07 01:58:33 PDT 2009","NO_QUERY","STSabreStacy","Just up checking on the servers getting breakfast ready for Kevin "
"4","1468487280","Tue Apr 07 01:58:34 PDT 2009","NO_QUERY","floeysler","@lorddeacon just need to work faster "
"4","1468487281","Tue Apr 07 01:58:34 PDT 2009","NO_QUERY","guardian_renata","@Celticgirl1913 and you have to fail an ethics test before they'll hire you. "
"4","1468487299","Tue Apr 07 01:58:34 PDT 2009","NO_QUERY","LoreleiSpencer","@solkana I have a dumb phone. Will have to make do "
"4","1468487331","Tue Apr 07 01:58:36 PDT 2009","NO_QUERY","davidyell","@Destrin, Yep. Need to brush up on my formal normalisation theory for this interview "
"4","1468487339","Tue Apr 07 01:58:35 PDT 2009","NO_QUERY","bruno_tavares","Ups today plays ManUnitedvsS FCP and I'll go play football... hummm I'll play with my radio phones on "
"4","1468487402","Tue Apr 07 01:58:37 PDT 2009","NO_QUERY","hairpins","@effyobie yeah THANKS  but seriously, it's not sadistic to want to see him squirm when i push his jaw together, is it?"
"4","1468487435","Tue Apr 07 01:58:40 PDT 2009","NO_QUERY","meeble","i just accidentally deleted a direct message from someone asking me about being a DJ.  if you read this, please resend.  "
"4","1468487478","Tue Apr 07 01:58:41 PDT 2009","NO_QUERY","petriux","People say THAT: Bisexuality immediately doubles your chances for a date on Saturday night. "
"4","1468487547","Tue Apr 07 01:58:40 PDT 2009","NO_QUERY","recklessrik","@pokomon heh - I read it online somewhere previously - haven`t listened to &quot;Satch&quot; in a very long time.. cock rock   but he`s still good"
"4","1468487613","Tue Apr 07 01:58:42 PDT 2009","NO_QUERY","suitelifeofkell","@chrisviamusic Chris Via, you are my whole world. Please reply back? I L Y with the O U "
"4","1468487634","Tue Apr 07 01:58:42 PDT 2009","NO_QUERY","chummy828","@ettelinah@markdan_03 tra let's 'conceptualize' again "
"4","1468487645","Tue Apr 07 01:58:43 PDT 2009","NO_QUERY","mel95","Yes get to hang out with Amy tomorrow "
"4","1468487651","Tue Apr 07 01:58:43 PDT 2009","NO_QUERY","yougotjacked","cloudy inside, sunny outside. get the fuck out jix!!1 "
"4","1468487659","Tue Apr 07 01:58:43 PDT 2009","NO_QUERY","richiesguitar","another day another million books to process....ah the good life "
"4","1468487682","Tue Apr 07 01:58:44 PDT 2009","NO_QUERY","Moomoostinia","its 2am, and im still not sleepy... Feeel like "
"4","1468487784","Tue Apr 07 01:58:46 PDT 2009","NO_QUERY","Lourini","Fixed our levels  Frank used a different tileset, so everything was a big chaos !"
"4","1468487858","Tue Apr 07 01:58:48 PDT 2009","NO_QUERY","xplosion29th","is planning a routine for Fame Auditions "
"4","1468487867","Tue Apr 07 01:58:48 PDT 2009","NO_QUERY","Narelle_NZ","@doublesided I think @gnat is doing a census "
"4","1468487877","Tue Apr 07 01:58:49 PDT 2009","NO_QUERY","teezyt1","@TierraBarber www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
"4","1468487945","Tue Apr 07 01:58:50 PDT 2009","NO_QUERY","ickle_mo","i'm skiving in work!  totally cant be bovvered today "
"4","1468488060","Tue Apr 07 01:58:54 PDT 2009","NO_QUERY","chantelleaustin","@TheExtravagate I know some entertaining accountants - if you're passionate about it, that's all that matters "
"4","1468488127","Tue Apr 07 01:58:55 PDT 2009","NO_QUERY","Scyranth","My Trishy baby...love my Trishy baby! "
"4","1468488189","Tue Apr 07 01:58:56 PDT 2009","NO_QUERY","olympiahoops","@MKRob I'm good, celebrating Bre's 10th birthday, my how time fies "
"4","1468488234","Tue Apr 07 01:58:58 PDT 2009","NO_QUERY","faceman101","@stevetpower *face/palm* you that far detatched from Ireland that you forgotten how bad traffic updates are? "
"4","1468488259","Tue Apr 07 01:58:58 PDT 2009","NO_QUERY","tombot18","@Keris Rubbish - sorry, let me know if I can lend my computer expertise, i'd be happy to help "
"4","1468488324","Tue Apr 07 01:59:00 PDT 2009","NO_QUERY","natashajoanna","@RobPattinson_ follow me  ?"
"4","1468488353","Tue Apr 07 01:59:00 PDT 2009","NO_QUERY","tina_angel","Trying to get over my cold &amp; have fun playing The Sims 2 "
"4","1468488418","Tue Apr 07 01:59:02 PDT 2009","NO_QUERY","la_oof","@AngelaWB i'm glad your day went better, and i hope today is fantastic.   xo"
"4","1468488441","Tue Apr 07 01:59:02 PDT 2009","NO_QUERY","lcaller","@syhinfo what London trip ? i live here "
"4","1468488493","Tue Apr 07 01:59:04 PDT 2009","NO_QUERY","escribitionist","@ShoZu thanks  i'm trying now.."
"4","1468488547","Tue Apr 07 01:59:07 PDT 2009","NO_QUERY","djodcouk","@plannersusanna Thanks for the welcome~ Look forward to hearing your updates "
"4","1468488551","Tue Apr 07 01:59:05 PDT 2009","NO_QUERY","denisepolice","I love watching lost  such a good show"
"4","1468488602","Tue Apr 07 01:59:06 PDT 2009","NO_QUERY","teezyt1","@SONGSBYTHEDOT www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
"4","1468488640","Tue Apr 07 01:59:07 PDT 2009","NO_QUERY","lightening","@Ian__P  Thank you. "
"4","1468488641","Tue Apr 07 01:59:07 PDT 2009","NO_QUERY","robhayward","@jimpeel Yea very good point, textmate rocks! "
"4","1468488700","Tue Apr 07 01:59:08 PDT 2009","NO_QUERY","ClaudiaCaponi","@ChericeJenelle lol....I'm getting u a journal for ur bday "
"4","1468488718","Tue Apr 07 01:59:09 PDT 2009","NO_QUERY","castletonASHLEY","kiraa&amp;i gunna go see BTB  @davetran you should uhh like follow me "
"4","1468488731","Tue Apr 07 01:59:09 PDT 2009","NO_QUERY","fox2mike","@sakiemiri Yup, DT(w) for short  Thanks to @steevdave for letting me know it exists heh"
"4","1468488748","Tue Apr 07 01:59:10 PDT 2009","NO_QUERY","Zaghini","can't wait for her cash. come on KRudd "
"4","1468488763","Tue Apr 07 01:59:09 PDT 2009","NO_QUERY","AngelaWB","@la_oof  Thanks  Job not until Jan, so plenty of time to practice   Thanks for info re; splash page  xx"
"4","1468488821","Tue Apr 07 01:59:11 PDT 2009","NO_QUERY","jonpinney","@HO_viatt twitter wouldn't be whole without your inappropriate self (although it might be a lot cleaner "
"4","1468488855","Tue Apr 07 01:59:11 PDT 2009","NO_QUERY","video_villain","screen printing today...bring on the back ache and sore hands...I'm sure we make it harder than it needs to be "
"4","1468489028","Tue Apr 07 01:59:15 PDT 2009","NO_QUERY","MakeupTalk","@YouScentMe yea I just kinda made this new blog so follow me back "
"4","1468489127","Tue Apr 07 01:59:18 PDT 2009","NO_QUERY","slinqui","@aLmahh hahaha yeah! That's what ozzy said "
"4","1468489147","Tue Apr 07 01:59:18 PDT 2009","NO_QUERY","brob108","@markmcnulty haha, nice!  One for the mantlepiece? "
"4","1468489169","Tue Apr 07 01:59:19 PDT 2009","NO_QUERY","calamur","@mahafreed with big picture comes big target for people to throw big things at. develop a thick skin  seriously !!"
"4","1468489365","Tue Apr 07 01:59:24 PDT 2009","NO_QUERY","nereidmeriel","#dogtraders Hooray I checked toothpaste for dinner for the first time in forever "
"4","1468489372","Tue Apr 07 01:59:24 PDT 2009","NO_QUERY","BlokesLib","@HotWet LOL This is one thing that batting those sultry brown eyes is not going to get out of me  LOL"
"4","1468489429","Tue Apr 07 01:59:25 PDT 2009","NO_QUERY","LadyErlynne","@vindiekins  I can feel Tanya's hatred, but it's impotent as I don't know what will wound Linus. What's he most insecure about?"
"4","1468489441","Tue Apr 07 01:59:26 PDT 2009","NO_QUERY","UmairJaved","iHadith http://itunes.apple.com/WebObjects/MZStore.woa/wa/viewSoftware?id=310518230&amp;mt=8 broke into top 100 reference apps as well "
"4","1468489499","Tue Apr 07 01:59:27 PDT 2009","NO_QUERY","justcrazyface","watching at e! , sunset tan "
"4","1468489503","Tue Apr 07 01:59:27 PDT 2009","NO_QUERY","clearvisionptv","Thanks to everyone who voted for our owner Joey to victory in the MC election! "
"4","1468489511","Tue Apr 07 01:59:29 PDT 2009","NO_QUERY","aryanmaine","@MrRobbyM LMFAO I DO  Ah, lastnight was epic &lt;3 "
"4","1468489545","Tue Apr 07 01:59:29 PDT 2009","NO_QUERY","julie911","Watching last night's House while getting ready for work. "
"4","1468489564","Tue Apr 07 01:59:28 PDT 2009","NO_QUERY","hemrajsingh","@qullie That's a good idea, Qullie "
"4","1468489636","Tue Apr 07 01:59:31 PDT 2009","NO_QUERY","rgoodchild","@AdHocHazel I was quasi vegan (except for the odd tin of tuna) for a few months this year and loved it. then I suddenly desired steak "
"4","1468489669","Tue Apr 07 01:59:31 PDT 2009","NO_QUERY","Adrian_Lauerer","@Sum41Official finally you guys are here! Can't wait for the new album! "
"4","1468489710","Tue Apr 07 01:59:32 PDT 2009","NO_QUERY","eliazarputera","@GODS_Favorite_B love your background! "
"4","1468500080","Tue Apr 07 02:02:58 PDT 2009","NO_QUERY","willfindherway","There are a lot of new ideas I want to write down, now.  *excited."
"4","1468500268","Tue Apr 07 02:03:02 PDT 2009","NO_QUERY","tine","leaving amsterdam for venice (after madrid and barcelona) ... can't believe it's only been a week.. 2.5 wks to go "
"4","1468500294","Tue Apr 07 02:03:02 PDT 2009","NO_QUERY","ruzette","@LaTtEX Not mine. A Philo major wrote a paper on Plurk - Motivation of Plurk Users and the role of Karma in Plurk. "
"4","1468500302","Tue Apr 07 02:03:02 PDT 2009","NO_QUERY","mahafreed","@calamur Aight. Wearing my thick skin. "
"4","1468500326","Tue Apr 07 02:03:03 PDT 2009","NO_QUERY","John_Gray","@jeffgillis sounds a great trip, surfing to be had off Skye, though I suspect it might not be as warm as California  http://is.gd/rabU"
"4","1468500463","Tue Apr 07 02:03:05 PDT 2009","NO_QUERY","mazzyg","today one of my students said my class is the &quot;funnest tutorial&quot; she has at uni "
"4","1468500525","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","JayFjf","Good mornin' people (for the brits at least) "
"4","1468500529","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","LEONORAxo","with lora &lt;33 you cuzzzz. about to GOSSIPgirl it uppp. YAYERRRRZZZZZ. "
"4","1468500571","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","stepherneee","i ? #claritylive http://awe.sm/3E9 'mazing!  I was there! ahhhh!"
"4","1468500582","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","teezyt1","@DjPrettyBoyTank www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
"4","1468500595","Tue Apr 07 02:03:08 PDT 2009","NO_QUERY","shannanstedman","@katexuereb nah its cool. we'll have spring rolls as a late lunch   ughh i hate this stupid english thing."
"4","1468500626","Tue Apr 07 02:03:09 PDT 2009","NO_QUERY","stevetpower","@faceman101 *face/palm* Is that the name of the sequel to face/off? Sounds interesting! "
"4","1468500667","Tue Apr 07 02:03:10 PDT 2009","NO_QUERY","fish_cam","@TheModernReef you might like this tank setup  http://is.gd/rae9"
"4","1468500725","Tue Apr 07 02:03:11 PDT 2009","NO_QUERY","kingfamily","Good morning tweeters  did an hour in the gym yesterday can't cough or blow my nose today - its gr8 to be fit lol x off  2 treadmill now x"
"4","1468500809","Tue Apr 07 02:03:13 PDT 2009","NO_QUERY","chrismbr","@thisboyelroy And extra exciting because the creators are friends! "
"4","1468500816","Tue Apr 07 02:03:14 PDT 2009","NO_QUERY","alancfrancis","@neilinglis see you there "
"4","1468500819","Tue Apr 07 02:03:13 PDT 2009","NO_QUERY","amyknapp","@willadam *he he* You know I didn't mean that, it's such a random time in business, but your kids are holding it together well "
"4","1468500851","Tue Apr 07 02:03:14 PDT 2009","NO_QUERY","DaisyHarrisx","@TomFelton i agree. i do love prodigy though  - HELP PLEASE -out of thorpe park, disney .. etc-what do you think is best for a 17th bday x"
"4","1468500909","Tue Apr 07 02:03:16 PDT 2009","NO_QUERY","lemoncloud","Facebooking  add me!"
"4","1468500925","Tue Apr 07 02:03:16 PDT 2009","NO_QUERY","axelrafn","awake, gotten the kids to kindergarten and starting to program, yet again "
"4","1468500932","Tue Apr 07 02:03:16 PDT 2009","NO_QUERY","aaronface","Editing more shots from the paul brown shoot!  myspace.com/evilcreations"
"4","1468501001","Tue Apr 07 02:03:17 PDT 2009","NO_QUERY","satanpolaroid67","Decisions - do I go see a psychobilly band or be good and see R? Probably good and R "
"4","1468501153","Tue Apr 07 02:03:20 PDT 2009","NO_QUERY","papajohn","@canalmercer It's not been that long. A week or so. Mostly because my company is in Hong Kong and I'm not, and I have to prove it's real "
"4","1468501215","Tue Apr 07 02:03:21 PDT 2009","NO_QUERY","tracyjr","Praying to the gods of well behaved kids for a peaceful afternoon working from home.Meanwhile, It's nice to catch up with @jaynetunstall "
"4","1468501245","Tue Apr 07 02:03:22 PDT 2009","NO_QUERY","markhawker","@goldenskye I know, that's what I looked for too  there are some great ones in there. Titanic for example!"
"4","1468501255","Tue Apr 07 02:03:22 PDT 2009","NO_QUERY","jenbishopsydney","@witmol That is one amusing place name! We got your postcard today. Thanks! 2 sleeps until I fly "
"4","1468501398","Tue Apr 07 02:03:26 PDT 2009","NO_QUERY","pinkstuf","@nesarajah thankyou. That dig house made a few tweets ago makes sense now "
"4","1468501441","Tue Apr 07 02:03:27 PDT 2009","NO_QUERY","CathoNZ","@DHughesy wellywood (represent) "
"4","1468501473","Tue Apr 07 02:03:28 PDT 2009","NO_QUERY","Meggieeeee","having a party ?? "
"4","1468501481","Tue Apr 07 02:03:28 PDT 2009","NO_QUERY","manuscrypts","The Contrarian view on strategy  http://adcontrarian.blogspot.com/2009/04/im-tired-of-strategists.html"
"4","1468501548","Tue Apr 07 02:03:30 PDT 2009","NO_QUERY","tina_m","Good start to the day. Booked courier for collection of Hebden Bridge show; sent enquiry to book van to move studio next wk. "
"4","1468501563","Tue Apr 07 02:03:30 PDT 2009","NO_QUERY","jowaddell","Deer down by the river last night at sunset, egrets &amp; ducks this morning.....I really do love where I live "
"4","1468501572","Tue Apr 07 02:03:31 PDT 2009","NO_QUERY","teezyt1","@iGerren www.youtube.com/Titomi15..WATCH THE VIDEOS,COMMENT&amp;SUSCRIBE!!  &amp; FOLLOW me , Cheers x"
"4","1468501617","Tue Apr 07 02:03:31 PDT 2009","NO_QUERY","SkydivingFerret","I am in a GOOD MOOOOO-OOOOD! "
"4","1468501672","Tue Apr 07 02:03:32 PDT 2009","NO_QUERY","sunshi_fairy","watching david cook and david archuleta on may 16! can't wait! "
"4","1468501716","Tue Apr 07 02:03:33 PDT 2009","NO_QUERY","TomIsGeek","Up and eating toast "
"4","1468501739","Tue Apr 07 02:03:34 PDT 2009","NO_QUERY","simonhowes","@CrisBrown Cheers matey.  "
"4","1468501802","Tue Apr 07 02:03:36 PDT 2009","NO_QUERY","Synoiz","@anguaji So good you had to tweet it twice?  I know you ANGWAAGEE, you're a sucker for gradients ;)"
"4","1468501809","Tue Apr 07 02:03:36 PDT 2009","NO_QUERY","atulrana","At the Malaysian embassy in London applying for a tourist visa. What pointless red tape. At least it get's me out and about in London "
"4","1468501869","Tue Apr 07 02:03:37 PDT 2009","NO_QUERY","lixximajig","I really like the Special K Cereal Bar. YUM!  (And only 90 cals)"
"4","1468501879","Tue Apr 07 02:03:38 PDT 2009","NO_QUERY","rejectreality","@adm1nspotter 'tis the nature of the job - I'm not a fan of 4am outages either. Hope it went well "
"4","1468501946","Tue Apr 07 02:03:39 PDT 2009","NO_QUERY","SadieStar1","@jademus unlaws??haha. How do u update via your phone. I've added the device but dunno what to do next "
"4","1468501986","Tue Apr 07 02:03:40 PDT 2009","NO_QUERY","L4Z1K","@190east ... hey... the weather is so good ... we have 20 degress and no clouds at the skys!!! "
"4","1468501990","Tue Apr 07 02:03:40 PDT 2009","NO_QUERY","xerinfnstein","JUST SAW THE WOLVERINE TRAILER ! fucking a !!!! "
"4","1468502005","Tue Apr 07 02:03:40 PDT 2009","NO_QUERY","lighttripper","@snigdha: I read that "
"4","1468502029","Tue Apr 07 02:03:41 PDT 2009","NO_QUERY","MCR_FTW","@mikeyway http://twitpic.com/2xznf - Niiice! "
"4","1468502037","Tue Apr 07 02:03:41 PDT 2009","NO_QUERY","darrenlee","confirmed 2 new staffs today... one coming tomorrow and another in 2 weeks! "
